GeneID	Length	logFC	AveExpr	t	P.Value	adj.P.Val	B
ATXN7L2	ATXN7L2	2783	0.255022026893836	7.64627373639949	1.41864157356524	0.179732529477708	0.202804741220674	-6.21968348208058
UBQLN4	UBQLN4	3582	-0.122015660562894	9.99702577096351	-1.39715003443394	0.185960780187823	0.20969791633752	-7.08210480849847
GPR3	GPR3	2137	-0.356385344002594	6.20036871156086	-1.38872439904804	0.188450798691688	0.212369553910249	-5.81136524676557
LOC101928673	LOC101928673	1819	0.741154274415765	4.00927635401809	1.38577593823181	0.189328630786361	0.213222122307766	-5.30556026033876
COA6-AS1	COA6-AS1	768	0.609314608884109	4.24365011836661	1.38080317467029	0.190816788857847	0.214629400494086	-5.35129090593282
CLCC1	CLCC1	4845	-0.238949961443419	7.77169875095222	-1.38078453499347	0.190822385080919	0.214629400494086	-6.32147363096469
PYGO2	PYGO2	3180	-0.121941747532379	9.39201904776312	-1.37672086966523	0.192045657672693	0.215867177869946	-6.88779337175523
SMYD2	SMYD2	1745	-0.163609844324012	8.91482992403812	-1.3679813824158	0.19469834292433	0.218709065086883	-6.72529844557855
GABPB2	GABPB2	9006	-0.236802900503611	7.52536891806272	-1.34382308099448	0.202187805441489	0.226977114920905	-6.28330671408795
ZCCHC17	ZCCHC17	1921	0.141829250290579	8.98866972184546	1.34145323786844	0.202934998802607	0.227670534712816	-6.7812520217449
ZBTB8A	ZBTB8A	7077	0.281094337601467	6.7978631425636	1.30039650488185	0.216240139042231	0.242442706910869	-6.09397539704336
LOC100287497	LOC100287497	5281	0.354863639121133	6.2261083958648	1.28489704412188	0.221442488132591	0.248117204676288	-5.93723193663147
POMGNT1	POMGNT1	3529	0.0935257817012574	9.90213452544332	1.27413209123933	0.225114449750274	0.252070829720371	-7.19847476693091
SMIM12	SMIM12	6306	-0.146202597398558	8.62210974026175	-1.26586889839143	0.227965950844243	0.255101299544354	-6.74919059497304
CEP350	CEP350	13414	-0.105888092699148	9.56609460727001	-1.24703620831428	0.234572405298235	0.262327155543446	-7.11203420262177
MIER1	MIER1	7755	-0.144222446624341	8.68796275562086	-1.23544888334276	0.2387120800146	0.266786927314473	-6.80846464410237
NBPF15	NBPF15	4802	-0.296297810640622	6.55933313423398	-1.23240226765276	0.239810040933315	0.267843743304173	-6.11043675896749
KMO	KMO	5017	-0.556898137178288	4.12732030493619	-1.22160039852167	0.243735021229071	0.272054709409972	-5.52578537675721
TM2D1	TM2D1	1418	-0.20526682424045	7.65065816162994	-1.21581419806648	0.245858188168717	0.274250440863327	-6.48249489951567
ERI3-IT1	ERI3-IT1	1120	-1.0846826450456	2.71568362739972	-1.19696918465342	0.252873767691157	0.281727342378616	-5.34093050928252
KANK4	KANK4	5499	-0.33413721997519	6.02033301300488	-1.19694853640549	0.252881539404696	0.281727342378616	-5.98937515312552
LINC01137	LINC01137	1427	-0.44837058070522	4.89549850508173	-1.18634410702852	0.256897555503541	0.286020204290832	-5.70055022405264
GSTM4	GSTM4	1913	0.178407566352549	8.14477759146208	1.1834912198093	0.25798639546239	0.287050685584102	-6.68116346760793
ST7L	ST7L	4818	-0.280875216263635	6.45330452803314	-1.17384815426654	0.261693314356402	0.290991047842223	-6.14620958569309
PPT1	PPT1	3753	-0.0623057016604804	10.7910182237214	-1.16598087583	0.264748014540601	0.29420164953374	-7.6543944158966
LYPLAL1	LYPLAL1	2141	-0.222213824963537	7.20749072382088	-1.16421716443648	0.265436588339231	0.294730987921885	-6.38934147079277
LOC101928068	LOC101928068	4834	0.396027172063356	5.22871241650534	1.16390229695079	0.265559661472278	0.294730987921885	-5.79918172181871
YY1AP1	YY1AP1	3870	-0.0998985261824049	9.69932099834796	-1.14173041507888	0.274336999659451	0.304280407193259	-7.28206236586652
INTS11	INTS11	2629	-0.0765549195996821	10.0707668895958	-1.13542919570186	0.276871595323825	0.306898023063862	-7.4257459833716
LOC647070	LOC647070	4543	0.616326714876445	3.55330793917075	1.13320928362127	0.277768774461988	0.307698491180955	-5.52774238870735
ATAD3C	ATAD3C	3864	-0.395220967234757	5.11890075172248	-1.13115508291191	0.278600953835539	0.308425992974104	-5.80902728610767
AGO4	AGO4	7360	0.147621767802802	8.44979304724508	1.11089905224274	0.286908744160718	0.317423267611417	-6.86589309229785
INPP5B	INPP5B	5236	0.157393909410754	8.31326149354901	1.10495260048631	0.289382853080327	0.319959154537871	-6.82629330835995
PRKAB2	PRKAB2	5343	0.102743227858583	9.29077387243053	1.0947350161136	0.293671538131201	0.324496897570491	-7.1814346912299
TBX15	TBX15	4198	0.459525943627108	4.31602677266535	1.09383665203855	0.294050885839288	0.324711970669264	-5.69318926567929
CAPN9	CAPN9	2579	-0.452113132230825	4.6664832097067	-1.08525502605924	0.297693156218944	0.328527663925237	-5.76605770836562
ADAR	ADAR	7048	0.0416715963668648	11.8321800198617	1.08118070454318	0.299434180763953	0.330241712536405	-8.14830250117969
COG2	COG2	2932	-0.153123978263148	8.43849498915493	-1.06923521026422	0.304582489913704	0.335709101735606	-6.91053652551571
SWT1	SWT1	3943	-0.28963695704576	6.00608470340043	-1.05674864772903	0.310034008894982	0.341503626339209	-6.13749558735549
TCHH	TCHH	6995	0.472904899405169	3.88613963739315	1.05287078843988	0.311741648343505	0.343169579078197	-5.66355492941904
EMC1-AS1	EMC1-AS1	939	0.486523191981507	3.55964299963857	1.02929079604454	0.3222747051457	0.354542510416859	-5.6352411349189
AGL	AGL	7647	0.131115928162797	8.61685139765211	1.0267995050422	0.323402578605922	0.355560808748725	-7.0114865552107
THEMIS2	THEMIS2	2724	-0.203247124194036	7.02179777520212	-1.02087403916425	0.326096758169754	0.358298813039017	-6.48249491199101
ATP5IF1	ATP5IF1	1925	-0.068989986082998	10.0729248722439	-1.01198202812497	0.330170344509042	0.362548073483383	-7.5574546463484
RBBP5	RBBP5	4367	-0.137281816201682	8.32022651328016	-1.00641693215504	0.332738510420011	0.365140013307353	-6.93633364217018
MMACHC	MMACHC	5100	-0.18404995888808	7.18407230251015	-0.992002801528385	0.339457335619892	0.37228072116018	-6.56353921668842
C1orf52	C1orf52	3381	0.154239764731864	7.99270039857742	0.990626288884526	0.340104030664831	0.372757410167565	-6.83662141181459
FBXO28	FBXO28	5427	0.0931955621037566	9.14149802153454	0.989184203153316	0.340782480168732	0.373268286689489	-7.23631924774527
LOC653160	LOC653160	1887	-0.347082768724937	5.03529599195484	-0.972679936770559	0.348616260278395	0.381611074451692	-5.95112397518366
SLC1A7	SLC1A7	3601	0.441314855791766	4.15839088890784	0.969426886268884	0.350175335453081	0.38307917842347	-5.78967424382788
KDF1	KDF1	1855	-0.346545926960117	5.1386543953489	-0.962009651177194	0.353748658020311	0.386747599999818	-5.98472532816551
OLFML2B	OLFML2B	3777	-0.257316400928159	5.96382086240274	-0.947684076669935	0.360722976281313	0.394127403544157	-6.23187968953363
TADA1	TADA1	2096	-0.141227923813289	7.83758672993716	-0.944139241886908	0.362463577834535	0.395783211076467	-6.83476748506393
LOC105376805	LOC105376805	630	0.457573594464053	4.4216728497484	0.933671511165745	0.367637820262396	0.401183915593602	-5.86749155089585
BATF3	BATF3	836	0.458719438943284	4.5072620643722	0.929805724862825	0.36956166354167	0.403033129346313	-5.88676984213011
FMO4	FMO4	2303	-0.462665226880069	4.0709052711436	-0.927169520788287	0.370877606214847	0.404217502619777	-5.81684289918201
C1orf220	C1orf220	2577	-0.456861754460291	4.21949557082445	-0.910303161653042	0.379373956687728	0.413221447247228	-5.8569485191396
NEK7	NEK7	4114	-0.104486620443205	8.86841362016039	-0.909808848310176	0.379624972916691	0.413238825007766	-7.2161248315257
TMEM61	TMEM61	1256	0.366603121413506	4.58945047140582	0.899567503763143	0.384851327672173	0.418668709187921	-5.92919117489322
ASAP3	ASAP3	4074	-0.133649226223204	8.16720120296769	-0.898455753736408	0.385421626881281	0.418950935468277	-6.98913214757584
C1orf50	C1orf50	4760	0.203041901369787	7.1132817305287	0.898132843718132	0.385587379742704	0.418950935468277	-6.62527133962206
RRAGC	RRAGC	2681	-0.114799698814188	8.45597449580695	-0.887293079230228	0.39117981877013	0.424764744532359	-7.09399855186683
UBXN11	UBXN11	2072	-0.128274072528906	7.95262733682786	-0.879172493100371	0.395405350075475	0.429088028044868	-6.93392584936697
CZIB	CZIB	1567	-0.113317226315873	8.46125077335833	-0.872902812766758	0.39868882413371	0.432384301558953	-7.10848097029112
MXRA8	MXRA8	3135	-0.13221188802028	7.96574829141081	-0.863676046147858	0.403554284228624	0.437391141599211	-6.95205961333714
PEX10	PEX10	2074	-0.183376219858318	7.5650599079971	-0.860827414583954	0.405064439161647	0.438757414692653	-6.8161842442444
GPATCH3	GPATCH3	2125	-0.168568275041973	7.33008433863788	-0.857669251538263	0.406743103399185	0.440304418581137	-6.73742388627207
SMG7	SMG7	6284	0.0526079773114101	10.5184476646462	0.849094298726576	0.411324367249671	0.44498968469226	-7.87122560688567
LINC01719	LINC01719	1035	0.341098950684423	4.36763949203221	0.836504094536887	0.418112717571582	0.452055447411342	-5.94326684886571
NPPA	NPPA	855	0.436876778744921	3.71478081401162	0.830901409497457	0.421157190106192	0.455067203568953	-5.837898508779
UBE2Q1	UBE2Q1	3239	0.0676426101765175	9.87868878075295	0.825654974018401	0.42402125271589	0.457880443657576	-7.65566449340758
HHAT	HHAT	3896	-0.246548819006002	5.87214507772033	-0.822051705943843	0.425995672040378	0.459730135940445	-6.31433158890298
WDR78	WDR78	3924	-0.354921688253921	4.19467006587279	-0.81840820534225	0.427998234933844	0.461607912278343	-5.93075682724018
POLR3GL	POLR3GL	1186	-0.13313749369316	7.60082511322062	-0.816651159430266	0.42896614301156	0.462368166409762	-6.86590316892574
SNORD38B	SNORD38B	69	-0.477319924863209	3.57515824167163	-0.814651664031008	0.430069342101775	0.463273225131692	-5.83099867212469
AKR7L	AKR7L	2362	-0.408946185123009	3.87966997943675	-0.798037959197387	0.439306949530298	0.47293424205405	-5.89392174373333
DDX11L1	DDX11L1	1652	-0.495299514301083	3.95766363465124	-0.796964422338414	0.43990822349291	0.473291711689434	-5.90757250466786
CD101	CD101	3563	-0.410401494485747	3.67150774388137	-0.795498788544759	0.440729959153028	0.473885790942522	-5.86173447885532
FGGY	FGGY	3339	-0.241519199894997	5.86703164255993	-0.795011956842638	0.441003128553951	0.473889669925334	-6.33475116724398
AKR7A3	AKR7A3	1215	0.349309365658383	4.47950423627501	0.783053611947753	0.447747217414328	0.480671302814098	-6.00585318286723
RAVER2	RAVER2	4523	-0.110340371363478	8.40407109703399	-0.782852890693707	0.447860974976958	0.480671302814098	-7.1655971823903
PIGK	PIGK	4601	0.0925956579418281	8.73737484089281	0.774019885869233	0.452885219034343	0.485767062271126	-7.28371454797572
SCCPDH	SCCPDH	2141	-0.0621730941579374	9.38475104140788	-0.72354365311492	0.482273362037559	0.516973518574408	-7.55947290882255
C1orf53	C1orf53	600	-0.351850733216295	3.7018982388516	-0.720612375663663	0.484015083350722	0.518524385454338	-5.92275332694025
USP24	USP24	10800	-0.0497327077558816	10.0640538906196	-0.715991919985363	0.486768233205699	0.521156244808538	-7.81374213371727
PHTF1	PHTF1	4635	0.103704353292058	8.23071387375418	0.708356203111203	0.491338773036361	0.525729496651201	-7.16176909074863
ELOVL1	ELOVL1	1786	-0.0527840672401349	9.76684152526809	-0.700048727585817	0.496340611864688	0.530758391519539	-7.71541091040803
POU2F1	POU2F1	14680	0.06748343671417	9.11375605174149	0.687392202294932	0.504019138267157	0.538641729528062	-7.48433700485279
HTR1D	HTR1D	2835	0.31676280247675	4.12840667250518	0.674684440253205	0.51179892703812	0.546623641393084	-6.02364815311082
DCDC2B	DCDC2B	1349	0.426523342483461	3.66580076151781	0.659200453247286	0.521372532708933	0.55651057225398	-5.95594424762586
RXRG	RXRG	2700	0.219171869036566	5.68611889816658	0.656853619839336	0.522832523639898	0.557730325581881	-6.37698839680204
PIGM	PIGM	7038	-0.0943260604895627	7.97605948379864	-0.645724930083367	0.529787708451038	0.564807029385642	-7.12409017163432
ASH1L-AS1	ASH1L-AS1	1209	-0.274748089939678	4.7316572199277	-0.644802457125395	0.530366590114531	0.565081494194755	-6.15282584016611
GLRX2	GLRX2	1349	0.156891946027065	6.81086512159778	0.640608376057848	0.533003041620834	0.567546545832481	-6.73299163008623
SCYL3	SCYL3	6533	-0.141273979152451	6.75500375803936	-0.630785105704165	0.539207022493949	0.573805051782301	-6.72581677911761
TAS1R3	TAS1R3	3475	-0.504348789490971	3.19718348203877	-0.613689556799946	0.550099813868115	0.585042633260827	-5.91307596568666
TTC4	TTC4	2395	-0.265337226113195	4.23981312728325	-0.608910637418007	0.553166398932013	0.587948324862442	-6.08776231670008
H2AW	H2AW	496	0.121451672959544	7.17357271314772	0.605098160660709	0.555619542373329	0.590198885493844	-6.87144111956626
SLC30A1	SLC30A1	5893	-0.0652449929515298	8.83289885970637	-0.604442748123682	0.556041867116791	0.590290822700072	-7.44064632956496
PUM1	PUM1	5385	0.0336140326481311	10.5587214610579	0.597366436489136	0.560612737858795	0.594784063461534	-8.07437984022984
ZNF670	ZNF670	4197	-0.160982657920742	6.19536496986202	-0.588683000092604	0.566249445824041	0.600402005885805	-6.58217655443184
TMEM81	TMEM81	1332	0.179609245859405	5.73443640245074	0.583329206482287	0.569739896897715	0.603738841920545	-6.43862144256056
HHLA3	HHLA3	951	-0.129311608856344	6.76251148506688	-0.575538629198319	0.574839489530662	0.608775796743918	-6.76254469514538
SLC25A33	SLC25A33	3865	-0.0978916024954549	7.47397225845324	-0.569539584605009	0.578782792224055	0.612582870999331	-6.99779942245362
TSTD1	TSTD1	653	-0.144075124871649	6.36833584514479	-0.56419684950134	0.582306635344223	0.615941675652914	-6.64954318426252
LOC105373159	LOC105373159	4082	0.235843821975762	5.1445788094872	0.558240035057865	0.586248687291248	0.619738540143123	-6.29408238038561
LINC01347	LINC01347	3834	-0.224717159998536	4.92694344828209	-0.555757470195571	0.587895663002071	0.621106115118774	-6.24623435180647
ARHGAP29	ARHGAP29	9134	-0.0497586876277671	9.21688330609394	-0.545100443009735	0.594992817547699	0.628226650599913	-7.616216833604
LRIG2	LRIG2	11678	0.0751148676618269	8.18779050462206	0.544021773654855	0.595713604968316	0.628357918321658	-7.25524505683108
ATF3	ATF3	2412	0.0846957202359945	7.79706597972327	0.543844662700123	0.595831996497272	0.628357918321658	-7.12265138126767
TMEM269	TMEM269	3354	-0.273155498504125	3.90440550294058	-0.541504534241373	0.597397405008593	0.629631077940711	-6.06968845122035
TDRKH-AS1	TDRKH-AS1	1321	0.221586671113895	4.62352707611725	0.53348863488508	0.602775386797321	0.6347379588909	-6.198592289178
DFFB	DFFB	3559	0.118668068958231	6.64816673804652	0.533206743868043	0.602964955260411	0.6347379588909	-6.74885764190191
FAM163A	FAM163A	4472	-0.166052356288868	5.46530537915947	-0.515586219843649	0.614873759328772	0.646886935308187	-6.40075210537671
PSEN2	PSEN2	2298	0.0754140479362953	8.02765261588319	0.507420497601745	0.620431631337066	0.652343784623542	-7.22195167218886
LOC100287049	LOC100287049	552	0.241326936505345	4.09146190740739	0.496564783790945	0.627858112311569	0.65975765776673	-6.12340417633922
TATDN3	TATDN3	2614	0.0937207330377417	7.25282334125162	0.492961902309707	0.63033228675673	0.661961863869971	-6.96264979447001
MPZ	MPZ	1951	0.161791979714572	5.82238812937369	0.492208857645713	0.630850006936656	0.662110037131129	-6.5159177310235
CYB5R1	CYB5R1	1624	-0.0672402311053967	8.53619224230208	-0.487459894795948	0.634119599358376	0.665144543957055	-7.40447571127592
LOC100288069	LOC100288069	1371	-0.228550057595847	4.31803136143414	-0.482128313716689	0.637799867539768	0.668605943431671	-6.17159132833143
SEC22B	SEC22B	3697	0.158734333078523	5.53746742392139	0.474152369248232	0.64332417493776	0.673995172551003	-6.44146604722278
FAM76A	FAM76A	3681	0.0901666342575373	7.10366337732189	0.471062641794184	0.645470158167744	0.675840701643176	-6.92448538601026
GPN2	GPN2	4665	-0.0578632375398001	8.42072725692285	-0.464965380689882	0.649714736321217	0.679880063364703	-7.3769362474496
BOLA1	BOLA1	1116	0.0937130941008565	7.01334356851775	0.45975513584231	0.653351947634717	0.683279431256296	-6.90094444398096
PARK7	PARK7	1184	-0.0232842612201654	10.8849898699009	-0.457253280822588	0.655101755192845	0.684702072312141	-8.27281540148349
TSPAN2	TSPAN2	3216	-0.158157673539824	5.42733046147479	-0.451812057646371	0.658914689816971	0.688278089541435	-6.4221956747334
LINC01144	LINC01144	1710	-0.210412880688214	3.86491741299652	-0.446234895546033	0.662833215580654	0.691960090849637	-6.11075481126716
FCRLB	FCRLB	2024	-0.165089760204979	4.88176878035967	-0.435641788297207	0.670304406742989	0.699344300922359	-6.29797647389375
IPP	IPP	3469	0.098453322317233	6.6958033142249	0.421906883349951	0.680046014994547	0.709087125955168	-6.81934116760745
ZFP69	ZFP69	2799	-0.118897113239386	5.82929034551903	-0.414740959728659	0.685152502074223	0.713988203109949	-6.55874426325964
GLIS1	GLIS1	3177	0.14768581657162	5.31337434977738	0.408564690257559	0.689566732648245	0.718162509476075	-6.4105713750177
ST6GALNAC3	ST6GALNAC3	10251	-0.0916139168475004	7.2787162324186	-0.407378185874244	0.690416100179621	0.718621376030653	-7.014261924745
NFYC-AS1	NFYC-AS1	3182	-0.11720081077811	5.80638419372604	-0.404654486475251	0.692367530527015	0.720226105719818	-6.55608042274955
TP73-AS1	TP73-AS1	6455	0.0459813162210393	8.68532976201412	0.394497140359414	0.69966498890792	0.727386783264414	-7.49775874232559
MIR6859-1	MIR6859-1	68	0.168072532083086	4.28238026257344	0.39342065615185	0.70044021969015	0.727762355919198	-6.20384224272588
SAMD13	SAMD13	1529	0.176387624282062	3.5900334946088	0.378644245144817	0.711116468979896	0.738418637015155	-6.09219508893809
MAP3K6	MAP3K6	4438	-0.0424967978231935	8.62572253945033	-0.374292831546934	0.714272713468556	0.741258223304441	-7.48634114397672
MYBPH	MYBPH	1818	-0.165176103438566	3.88568134792841	-0.370677241923168	0.716899411215368	0.743545230039302	-6.145748990322
TSPAN1	TSPAN1	1619	0.136262001058505	5.01793412778353	0.363062261031591	0.722443885203042	0.748853980063059	-6.35774531477221
UBE4B	UBE4B	5905	0.0283134965659009	10.0313066756181	0.342247978611974	0.737681474993888	0.764198015933562	-8.00766578049697
TNFSF4	TNFSF4	3714	-0.119238215832501	5.40478100923189	-0.330018448828979	0.746689048367396	0.773073820394512	-6.46555181301751
TRIM11	TRIM11	2710	-0.0397472901522609	8.93894732430009	-0.324654840132532	0.750651931325562	0.776719302690016	-7.61560139647572
FPGT	FPGT	4722	-0.0716146666966214	6.5721560604583	-0.313436921834322	0.758963991744945	0.784858057345655	-6.82611044614395
ZBTB17	ZBTB17	2794	-0.0385414019559139	8.70194995306525	-0.312134545562139	0.759931051756557	0.78539611345563	-7.53551438963274
GJB3	GJB3	2367	0.176374953737934	4.30360248697007	0.304378919871619	0.765698531346141	0.790196665838907	-6.23982148335527
FOXJ3	FOXJ3	5774	0.0232444902445039	9.77568224565147	0.30428080128154	0.765771591465337	0.790196665838907	-7.92666928674334
RASAL2-AS1	RASAL2-AS1	2338	-0.14305663877256	3.60829936015623	-0.304075574089613	0.765924413304606	0.790196665838907	-6.1222046778784
TSSK3	TSSK3	1026	-0.0702524353027918	6.53993676942356	-0.30115812477593	0.76809798421302	0.791974343839583	-6.82034941617748
